file,class,method,variable,usage
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readArray/0,hueur,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readArray/0,vrzhc,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,parse/0,bhssf,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,parse/0,zfsdu,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",hnumj,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",wbuxw,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",gvbvo,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,hashSlotFor/1[java.lang.String],hmmtz,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,hashSlotFor/1[java.lang.String],jaywl,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,hashSlotFor/1[java.lang.String],phsdl,1
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,stringHash/1[java.lang.String],oejiq,0
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,stringHash/1[java.lang.String],gvtor,2
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/Json/./json/JsonObject$HashIndexTable.java,json.JsonObject$HashIndexTable,get/1[java.lang.String],urims,0
