file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonLiteral.java,json.JsonLiteral,isFalse/0,false,58,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonLiteral.java,json.JsonLiteral,isBoolean/0,false,63,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonLiteral.java,json.JsonLiteral,toString/0,false,43,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readStringInternal/0,false,171,1,3,6,17,1,1,0,6,5,3,1,0,0,0,2,0,1,0,2,0,0,0,9,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,JsonPureStringParser/1[java.lang.String],true,34,0,1,0,9,0,0,1,0,0,0,0,0,0,0,1,4,7,0,0,0,0,0,13,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readFalse/0,false,152,2,1,2,8,1,0,0,2,2,4,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,isWhiteSpace/0,false,334,0,1,1,3,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readNull/0,false,136,2,1,2,7,1,0,0,2,2,4,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,error/1[java.lang.String],false,330,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,parse/0,false,44,3,2,5,10,1,1,0,5,5,16,0,0,0,0,1,0,1,0,1,0,0,0,13,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,isDigit/0,false,338,0,1,1,3,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readDigit/0,false,272,1,2,2,7,2,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readExponent/0,false,247,2,6,3,14,2,0,0,3,3,4,1,0,0,0,5,0,0,0,1,0,0,0,7,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readRequiredChar/1[java.lang.String],false,161,2,2,2,5,0,0,1,2,2,3,0,0,0,0,2,0,0,1,1,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,endCapture/0,false,309,0,3,2,14,1,2,0,2,0,0,0,1,0,0,2,4,6,3,1,0,0,0,9,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,isEndOfText/0,false,351,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readTrue/0,false,144,2,1,2,7,1,0,0,2,2,4,0,0,0,0,3,0,0,0,0,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,readNumber/0,false,217,4,4,8,15,1,1,0,8,7,4,1,0,0,0,3,0,1,0,2,0,0,0,14,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonPureStringParser.java,json.JsonPureStringParser,skipWhiteSpace/0,false,280,1,2,2,5,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,false
